key,score,time,nok,nko,nsession,nycard,team,playerSurname,userId,sumscore,sumtime,sumnok,sumnko,sumnsession,sumnycard
"29/04/2012",0,2,3,2,6,0,"Tottenham Hotspur","Defoe",7958,10,1257,231,60,479,2
"13/05/2012",1,30,10,1,14,0,"Tottenham Hotspur","Defoe",7958,11,1287,241,61,493,2
"22/08/2011",0,90,15,15,47,0,"Tottenham Hotspur","Friedel",1803,0,90,15,15,47,0
"28/08/2011",0,90,24,7,37,0,"Tottenham Hotspur","Friedel",1803,0,180,39,22,84,0
"10/09/2011",0,90,26,18,57,0,"Tottenham Hotspur","Friedel",1803,0,270,65,40,141,0
"18/09/2011",0,90,17,7,26,0,"Tottenham Hotspur","Friedel",1803,0,360,82,47,167,0
"24/09/2011",0,90,23,10,39,0,"Tottenham Hotspur","Friedel",1803,0,450,105,57,206,0
"02/10/2011",0,90,21,8,39,0,"Tottenham Hotspur","Friedel",1803,0,540,126,65,245,0
"16/10/2011",0,90,21,18,48,0,"Tottenham Hotspur","Friedel",1803,0,630,147,83,293,0
"23/10/2011",0,90,22,28,63,0,"Tottenham Hotspur","Friedel",1803,0,720,169,111,356,0
"30/10/2011",0,90,12,18,34,0,"Tottenham Hotspur","Friedel",1803,0,810,181,129,390,0
"06/11/2011",0,90,19,25,61,0,"Tottenham Hotspur","Friedel",1803,0,900,200,154,451,0
"21/11/2011",0,90,22,11,37,0,"Tottenham Hotspur","Friedel",1803,0,990,222,165,488,0
"26/11/2011",0,90,20,12,40,0,"Tottenham Hotspur","Friedel",1803,0,1080,242,177,528,0
"03/12/2011",0,90,34,9,49,0,"Tottenham Hotspur","Friedel",1803,0,1170,276,186,577,0
"11/12/2011",0,90,13,4,23,0,"Tottenham Hotspur","Friedel",1803,0,1260,289,190,600,0
"18/12/2011",0,90,26,7,38,0,"Tottenham Hotspur","Friedel",1803,0,1350,315,197,638,0
"22/12/2011",0,90,33,8,48,0,"Tottenham Hotspur","Friedel",1803,0,1440,348,205,686,0
"27/12/2011",0,90,20,17,44,0,"Tottenham Hotspur","Friedel",1803,0,1530,368,222,730,0
"31/12/2011",0,90,10,12,28,0,"Tottenham Hotspur","Friedel",1803,0,1620,378,234,758,0
"03/01/2012",0,90,32,1,35,0,"Tottenham Hotspur","Friedel",1803,0,1710,410,235,793,0
"11/01/2012",0,90,23,12,36,0,"Tottenham Hotspur","Friedel",1803,0,1800,433,247,829,0
"14/01/2012",0,90,18,2,23,0,"Tottenham Hotspur","Friedel",1803,0,1890,451,249,852,0
"22/01/2012",0,90,22,14,41,0,"Tottenham Hotspur","Friedel",1803,0,1980,473,263,893,0
"31/01/2012",0,90,33,8,47,0,"Tottenham Hotspur","Friedel",1803,0,2070,506,271,940,0
"06/02/2012",0,90,19,10,37,0,"Tottenham Hotspur","Friedel",1803,0,2160,525,281,977,0
"11/02/2012",0,90,20,5,27,0,"Tottenham Hotspur","Friedel",1803,0,2250,545,286,1004,0
"26/02/2012",0,90,20,8,34,0,"Tottenham Hotspur","Friedel",1803,0,2340,565,294,1038,0
"04/03/2012",0,90,17,11,34,0,"Tottenham Hotspur","Friedel",1803,0,2430,582,305,1072,0
"10/03/2012",0,90,23,9,41,0,"Tottenham Hotspur","Friedel",1803,0,2520,605,314,1113,0
"21/03/2012",0,90,22,11,41,0,"Tottenham Hotspur","Friedel",1803,0,2610,627,325,1154,0
"24/03/2012",0,90,31,12,52,0,"Tottenham Hotspur","Friedel",1803,0,2700,658,337,1206,0
"01/04/2012",0,90,8,10,20,0,"Tottenham Hotspur","Friedel",1803,0,2790,666,347,1226,0
"07/04/2012",0,90,34,2,40,0,"Tottenham Hotspur","Friedel",1803,0,2880,700,349,1266,0
"09/04/2012",0,90,27,21,53,0,"Tottenham Hotspur","Friedel",1803,0,2970,727,370,1319,0
"21/04/2012",0,90,20,11,36,0,"Tottenham Hotspur","Friedel",1803,0,3060,747,381,1355,0
"29/04/2012",0,90,20,4,24,0,"Tottenham Hotspur","Friedel",1803,0,3150,767,385,1379,0
"02/05/2012",0,90,19,9,38,0,"Tottenham Hotspur","Friedel",1803,0,3240,786,394,1417,0
"06/05/2012",0,90,19,15,39,0,"Tottenham Hotspur","Friedel",1803,0,3330,805,409,1456,0
"13/05/2012",0,90,23,7,36,0,"Tottenham Hotspur","Friedel",1803,0,3420,828,416,1492,0
"03/12/2011",0,90,53,3,66,0,"Tottenham Hotspur","Gallas",6254,0,90,53,3,66,0
"11/12/2011",0,90,36,6,55,0,"Tottenham Hotspur","Gallas",6254,0,180,89,9,121,0
"18/12/2011",0,90,52,3,69,0,"Tottenham Hotspur","Gallas",6254,0,270,141,12,190,0
"22/12/2011",0,90,46,3,64,0,"Tottenham Hotspur","Gallas",6254,0,360,187,15,254,0
"27/12/2011",0,90,24,5,48,1,"Tottenham Hotspur","Gallas",6254,0,450,211,20,302,1
"31/12/2011",0,90,16,0,35,0,"Tottenham Hotspur","Gallas",6254,0,540,227,20,337,1
"03/01/2012",0,68,51,3,64,0,"Tottenham Hotspur","Gallas",6254,0,608,278,23,401,1
"24/03/2012",0,90,42,2,61,0,"Tottenham Hotspur","Gallas",6254,0,698,320,25,462,1
"01/04/2012",0,90,23,0,30,0,"Tottenham Hotspur","Gallas",6254,0,788,343,25,492,1
"07/04/2012",0,90,63,2,74,0,"Tottenham Hotspur","Gallas",6254,0,878,406,27,566,1
"21/04/2012",0,90,51,4,68,0,"Tottenham Hotspur","Gallas",6254,0,968,457,31,634,1
"29/04/2012",0,90,33,3,48,0,"Tottenham Hotspur","Gallas",6254,0,1058,490,34,682,1
"02/05/2012",0,87,27,5,49,0,"Tottenham Hotspur","Gallas",6254,0,1145,517,39,731,1
"06/05/2012",0,90,48,3,65,0,"Tottenham Hotspur","Gallas",6254,0,1235,565,42,796,1
"13/05/2012",0,90,64,6,81,0,"Tottenham Hotspur","Gallas",6254,0,1325,629,48,877,1
"22/08/2011",0,15,11,3,18,0,"Tottenham Hotspur","Huddlestone",15109,0,15,11,3,18,0
"28/08/2011",0,45,20,5,30,0,"Tottenham Hotspur","Huddlestone",15109,0,60,31,8,48,0
"22/08/2011",0,90,30,7,56,0,"Tottenham Hotspur","Kaboul",37742,0,90,30,7,56,0
"28/08/2011",1,90,34,7,55,0,"Tottenham Hotspur","Kaboul",37742,1,180,64,14,111,0
"10/09/2011",0,90,28,9,59,0,"Tottenham Hotspur","Kaboul",37742,1,270,92,23,170,0
"18/09/2011",0,90,44,3,69,0,"Tottenham Hotspur","Kaboul",37742,1,360,136,26,239,0
"24/09/2011",0,90,50,13,73,0,"Tottenham Hotspur","Kaboul",37742,1,450,186,39,312,0
"02/10/2011",0,90,21,5,46,0,"Tottenham Hotspur","Kaboul",37742,1,540,207,44,358,0
"16/10/2011",0,90,23,7,47,0,"Tottenham Hotspur","Kaboul",37742,1,630,230,51,405,0
"23/10/2011",0,90,40,5,65,0,"Tottenham Hotspur","Kaboul",37742,1,720,270,56,470,0
"30/10/2011",0,90,41,10,66,0,"Tottenham Hotspur","Kaboul",37742,1,810,311,66,536,0
"06/11/2011",0,90,44,9,74,1,"Tottenham Hotspur","Kaboul",37742,1,900,355,75,610,1
"21/11/2011",0,90,31,10,57,0,"Tottenham Hotspur","Kaboul",37742,1,990,386,85,667,1
"26/11/2011",0,90,31,6,59,0,"Tottenham Hotspur","Kaboul",37742,1,1080,417,91,726,1
"03/12/2011",0,90,62,9,80,0,"Tottenham Hotspur","Kaboul",37742,1,1170,479,100,806,1
"11/12/2011",0,82,28,9,51,0,"Tottenham Hotspur","Kaboul",37742,1,1252,507,109,857,1
"27/12/2011",0,90,26,6,46,0,"Tottenham Hotspur","Kaboul",37742,1,1342,533,115,903,1
"31/12/2011",0,90,34,8,60,0,"Tottenham Hotspur","Kaboul",37742,1,1432,567,123,963,1
"03/01/2012",0,90,66,8,93,0,"Tottenham Hotspur","Kaboul",37742,1,1522,633,131,1056,1
"11/01/2012",0,90,47,4,71,0,"Tottenham Hotspur","Kaboul",37742,1,1612,680,135,1127,1
"14/01/2012",0,90,56,7,83,0,"Tottenham Hotspur","Kaboul",37742,1,1702,736,142,1210,1
"22/01/2012",0,90,26,10,55,0,"Tottenham Hotspur","Kaboul",37742,1,1792,762,152,1265,1
"31/01/2012",0,90,68,6,86,0,"Tottenham Hotspur","Kaboul",37742,1,1882,830,158,1351,1
"26/02/2012",0,90,28,12,58,0,"Tottenham Hotspur","Kaboul",37742,1,1972,858,170,1409,1
"04/03/2012",0,90,42,10,68,0,"Tottenham Hotspur","Kaboul",37742,1,2062,900,180,1477,1
"10/03/2012",0,90,56,15,98,0,"Tottenham Hotspur","Kaboul",37742,1,2152,956,195,1575,1
"21/03/2012",0,90,40,8,73,0,"Tottenham Hotspur","Kaboul",37742,1,2242,996,203,1648,1
"24/03/2012",0,90,31,5,52,0,"Tottenham Hotspur","Kaboul",37742,1,2332,1027,208,1700,1
"01/04/2012",0,90,28,10,51,0,"Tottenham Hotspur","Kaboul",37742,1,2422,1055,218,1751,1
"07/04/2012",0,90,67,2,84,0,"Tottenham Hotspur","Kaboul",37742,1,2512,1122,220,1835,1
"09/04/2012",0,44,13,5,33,0,"Tottenham Hotspur","Kaboul",37742,1,2556,1135,225,1868,1
"29/04/2012",0,90,42,8,63,0,"Tottenham Hotspur","Kaboul",37742,1,2646,1177,233,1931,1
"02/05/2012",0,90,38,9,69,0,"Tottenham Hotspur","Kaboul",37742,1,2736,1215,242,2000,1
"06/05/2012",0,90,42,8,65,1,"Tottenham Hotspur","Kaboul",37742,1,2826,1257,250,2065,2
"13/05/2012",0,76,47,4,64,0,"Tottenham Hotspur","Kaboul",37742,1,2902,1304,254,2129,2
"10/09/2011",0,90,40,6,59,0,"Tottenham Hotspur","King",1934,0,90,40,6,59,0
"18/09/2011",0,84,31,2,42,0,"Tottenham Hotspur","King",1934,0,174,71,8,101,0
"24/09/2011",0,90,49,3,60,0,"Tottenham Hotspur","King",1934,0,264,120,11,161,0
"02/10/2011",0,90,15,3,40,0,"Tottenham Hotspur","King",1934,0,354,135,14,201,0
"16/10/2011",0,30,10,2,17,0,"Tottenham Hotspur","King",1934,0,384,145,16,218,0
"30/10/2011",0,90,27,4,41,0,"Tottenham Hotspur","King",1934,0,474,172,20,259,0
"06/11/2011",0,90,26,4,51,0,"Tottenham Hotspur","King",1934,0,564,198,24,310,0
"21/11/2011",0,90,49,3,59,0,"Tottenham Hotspur","King",1934,0,654,247,27,369,0
"26/11/2011",0,90,32,3,49,0,"Tottenham Hotspur","King",1934,0,744,279,30,418,0
"18/12/2011",0,90,54,3,68,0,"Tottenham Hotspur","King",1934,0,834,333,33,486,0
"22/12/2011",0,90,49,4,63,0,"Tottenham Hotspur","King",1934,0,924,382,37,549,0
"22/01/2012",0,90,35,3,48,0,"Tottenham Hotspur","King",1934,0,1014,417,40,597,0
"31/01/2012",0,90,65,2,74,0,"Tottenham Hotspur","King",1934,0,1104,482,42,671,0
"06/02/2012",0,90,25,3,42,0,"Tottenham Hotspur","King",1934,0,1194,507,45,713,0
"11/02/2012",0,75,41,4,55,0,"Tottenham Hotspur","King",1934,0,1269,548,49,768,0
"26/02/2012",0,82,32,5,45,0,"Tottenham Hotspur","King",1934,0,1351,580,54,813,0
"04/03/2012",0,90,38,8,56,0,"Tottenham Hotspur","King",1934,0,1441,618,62,869,0
"10/03/2012",0,90,33,3,43,0,"Tottenham Hotspur","King",1934,0,1531,651,65,912,0
"21/03/2012",0,84,32,3,50,0,"Tottenham Hotspur","King",1934,0,1615,683,68,962,0
"09/04/2012",0,90,35,4,61,0,"Tottenham Hotspur","King",1934,0,1705,718,72,1023,0
"21/04/2012",0,90,37,6,55,0,"Tottenham Hotspur","King",1934,0,1795,755,78,1078,0
"22/08/2011",0,74,48,11,70,0,"Tottenham Hotspur","Kranjcar",28097,0,74,48,11,70,0
"28/08/2011",0,45,23,3,31,0,"Tottenham Hotspur","Kranjcar",28097,0,119,71,14,101,0
"10/09/2011",0,90,49,11,74,0,"Tottenham Hotspur","Kranjcar",28097,0,209,120,25,175,0
"18/09/2011",0,45,22,2,28,0,"Tottenham Hotspur","Kranjcar",28097,0,254,142,27,203,0
"27/12/2011",0,4,10,1,12,0,"Tottenham Hotspur","Kranjcar",28097,0,258,152,28,215,0
"03/01/2012",0,13,8,3,17,0,"Tottenham Hotspur","Kranjcar",28097,0,271,160,31,232,0
"31/01/2012",0,90,63,9,85,0,"Tottenham Hotspur","Kranjcar",28097,0,361,223,40,317,0
"06/02/2012",0,88,46,11,66,0,"Tottenham Hotspur","Kranjcar",28097,0,449,269,51,383,0
"11/02/2012",1,90,55,14,86,0,"Tottenham Hotspur","Kranjcar",28097,1,539,324,65,469,0
"26/02/2012",0,45,9,2,20,0,"Tottenham Hotspur","Kranjcar",28097,1,584,333,67,489,0
"04/03/2012",0,10,11,1,14,0,"Tottenham Hotspur","Kranjcar",28097,1,594,344,68,503,0
"21/03/2012",0,45,17,3,29,0,"Tottenham Hotspur","Kranjcar",28097,1,639,361,71,532,0
"31/01/2012",0,11,4,1,8,0,"Tottenham Hotspur","Lancaster",95703,0,11,4,1,8,0
"22/08/2011",0,90,16,4,27,0,"Tottenham Hotspur","Lennon",17349,0,90,16,4,27,0
"28/08/2011",0,53,13,6,28,0,"Tottenham Hotspur","Lennon",17349,0,143,29,10,55,0
"23/10/2011",0,70,19,3,25,0,"Tottenham Hotspur","Lennon",17349,0,213,48,13,80,0
"30/10/2011",0,90,19,3,28,0,"Tottenham Hotspur","Lennon",17349,0,303,67,16,108,0
"06/11/2011",1,78,13,11,30,0,"Tottenham Hotspur","Lennon",17349,1,381,80,27,138,0
"21/11/2011",0,90,41,6,57,0,"Tottenham Hotspur","Lennon",17349,1,471,121,33,195,0
"26/11/2011",0,90,33,9,52,0,"Tottenham Hotspur","Lennon",17349,1,561,154,42,247,0
"03/12/2011",1,73,36,3,44,0,"Tottenham Hotspur","Lennon",17349,2,634,190,45,291,0
"11/12/2011",0,45,13,5,25,0,"Tottenham Hotspur","Lennon",17349,2,679,203,50,316,0
"18/12/2011",0,27,3,5,10,0,"Tottenham Hotspur","Lennon",17349,2,706,206,55,326,0
"11/01/2012",1,78,15,4,31,1,"Tottenham Hotspur","Lennon",17349,3,784,221,59,357,1
"14/01/2012",0,74,32,6,48,0,"Tottenham Hotspur","Lennon",17349,3,858,253,65,405,1
"22/01/2012",0,88,19,2,33,0,"Tottenham Hotspur","Lennon",17349,3,946,272,67,438,1
"11/02/2012",0,23,11,0,15,0,"Tottenham Hotspur","Lennon",17349,3,969,283,67,453,1
"04/03/2012",0,85,23,10,48,0,"Tottenham Hotspur","Lennon",17349,3,1054,306,77,501,1
"01/04/2012",0,19,6,0,6,0,"Tottenham Hotspur","Lennon",17349,3,1073,312,77,507,1
"07/04/2012",0,25,6,4,13,0,"Tottenham Hotspur","Lennon",17349,3,1098,318,81,520,1
"09/04/2012",0,90,33,10,51,0,"Tottenham Hotspur","Lennon",17349,3,1188,351,91,571,1
"21/04/2012",0,45,23,4,31,0,"Tottenham Hotspur","Lennon",17349,3,1233,374,95,602,1
"29/04/2012",0,84,50,2,69,0,"Tottenham Hotspur","Lennon",17349,3,1317,424,97,671,1
"02/05/2012",0,84,22,7,35,0,"Tottenham Hotspur","Lennon",17349,3,1401,446,104,706,1
"06/05/2012",0,90,25,9,49,0,"Tottenham Hotspur","Lennon",17349,3,1491,471,113,755,1
"13/05/2012",0,90,33,6,48,0,"Tottenham Hotspur","Lennon",17349,3,1581,504,119,803,1
"22/08/2011",0,75,36,4,54,0,"Tottenham Hotspur","Livermore",49944,0,75,36,4,54,0
"28/08/2011",0,24,18,6,26,0,"Tottenham Hotspur","Livermore",49944,0,99,54,10,80,0
"10/09/2011",0,6,10,1,12,0,"Tottenham Hotspur","Livermore",49944,0,105,64,11,92,0
"24/09/2011",0,1,2,0,2,0,"Tottenham Hotspur","Livermore",49944,0,106,66,11,94,0
"02/10/2011",0,5,3,1,4,0,"Tottenham Hotspur","Livermore",49944,0,111,69,12,98,0
"16/10/2011",0,90,33,4,52,0,"Tottenham Hotspur","Livermore",49944,0,201,102,16,150,0
"26/11/2011",0,10,12,0,14,0,"Tottenham Hotspur","Livermore",49944,0,211,114,16,164,0
"03/12/2011",0,5,7,0,9,0,"Tottenham Hotspur","Livermore",49944,0,216,121,16,173,0
"18/12/2011",0,8,6,1,11,0,"Tottenham Hotspur","Livermore",49944,0,224,127,17,184,0
"27/12/2011",0,1,1,1,2,0,"Tottenham Hotspur","Livermore",49944,0,225,128,18,186,0
"31/12/2011",0,18,10,0,12,1,"Tottenham Hotspur","Livermore",49944,0,243,138,18,198,1
"03/01/2012",0,47,45,2,50,0,"Tottenham Hotspur","Livermore",49944,0,290,183,20,248,1
"11/01/2012",0,90,75,2,87,0,"Tottenham Hotspur","Livermore",49944,0,380,258,22,335,1
"22/01/2012",0,22,8,1,13,0,"Tottenham Hotspur","Livermore",49944,0,402,266,23,348,1
"31/01/2012",0,59,44,1,51,0,"Tottenham Hotspur","Livermore",49944,0,461,310,24,399,1
"06/02/2012",0,90,39,6,58,0,"Tottenham Hotspur","Livermore",49944,0,551,349,30,457,1
"04/03/2012",0,90,64,9,83,0,"Tottenham Hotspur","Livermore",49944,0,641,413,39,540,1
"10/03/2012",0,4,2,2,4,0,"Tottenham Hotspur","Livermore",49944,0,645,415,41,544,1
"24/03/2012",0,13,4,0,4,0,"Tottenham Hotspur","Livermore",49944,0,658,419,41,548,1
"01/04/2012",0,5,2,1,7,0,"Tottenham Hotspur","Livermore",49944,0,663,421,42,555,1
"09/04/2012",0,71,30,6,43,0,"Tottenham Hotspur","Livermore",49944,0,734,451,48,598,1
"29/04/2012",0,4,14,0,14,0,"Tottenham Hotspur","Livermore",49944,0,738,465,48,612,1
"02/05/2012",0,10,15,1,17,0,"Tottenham Hotspur","Livermore",49944,0,748,480,49,629,1
"13/05/2012",0,90,51,3,74,0,"Tottenham Hotspur","Livermore",49944,0,838,531,52,703,1
"28/08/2011",0,66,31,9,56,0,"Tottenham Hotspur","Modric",37055,0,66,31,9,56,0
"10/09/2011",0,90,58,7,77,0,"Tottenham Hotspur","Modric",37055,0,156,89,16,133,0
"18/09/2011",1,90,98,11,117,0,"Tottenham Hotspur","Modric",37055,1,246,187,27,250,0
"24/09/2011",0,90,58,13,87,0,"Tottenham Hotspur","Modric",37055,1,336,245,40,337,0
"02/10/2011",0,90,31,10,59,0,"Tottenham Hotspur","Modric",37055,1,426,276,50,396,0
"16/10/2011",0,90,30,10,58,1,"Tottenham Hotspur","Modric",37055,1,516,306,60,454,1
"23/10/2011",0,90,52,10,74,0,"Tottenham Hotspur","Modric",37055,1,606,358,70,528,1
"30/10/2011",0,90,52,6,79,0,"Tottenham Hotspur","Modric",37055,1,696,410,76,607,1
"06/11/2011",0,90,48,9,69,0,"Tottenham Hotspur","Modric",37055,1,786,458,85,676,1
"21/11/2011",0,89,89,11,111,0,"Tottenham Hotspur","Modric",37055,1,875,547,96,787,1
"03/12/2011",0,90,68,14,95,0,"Tottenham Hotspur","Modric",37055,1,965,615,110,882,1
"11/12/2011",0,90,69,12,93,0,"Tottenham Hotspur","Modric",37055,1,1055,684,122,975,1
"18/12/2011",0,90,59,11,92,0,"Tottenham Hotspur","Modric",37055,1,1145,743,133,1067,1
"22/12/2011",0,90,54,9,81,0,"Tottenham Hotspur","Modric",37055,1,1235,797,142,1148,1
"27/12/2011",0,90,80,7,102,0,"Tottenham Hotspur","Modric",37055,1,1325,877,149,1250,1
"31/12/2011",0,90,62,7,87,0,"Tottenham Hotspur","Modric",37055,1,1415,939,156,1337,1
"03/01/2012",0,90,77,15,107,0,"Tottenham Hotspur","Modric",37055,1,1505,1016,171,1444,1
"11/01/2012",0,90,78,11,104,0,"Tottenham Hotspur","Modric",37055,1,1595,1094,182,1548,1
"14/01/2012",1,90,63,14,100,0,"Tottenham Hotspur","Modric",37055,2,1685,1157,196,1648,1
"22/01/2012",0,90,56,8,75,0,"Tottenham Hotspur","Modric",37055,2,1775,1213,204,1723,1
"31/01/2012",1,90,90,8,109,0,"Tottenham Hotspur","Modric",37055,3,1865,1303,212,1832,1
"06/02/2012",0,90,64,7,82,0,"Tottenham Hotspur","Modric",37055,3,1955,1367,219,1914,1
"11/02/2012",0,90,86,19,120,0,"Tottenham Hotspur","Modric",37055,3,2045,1453,238,2034,1
"26/02/2012",0,90,40,9,65,1,"Tottenham Hotspur","Modric",37055,3,2135,1493,247,2099,2
"04/03/2012",0,90,47,11,72,0,"Tottenham Hotspur","Modric",37055,3,2225,1540,258,2171,2
"10/03/2012",0,90,56,10,81,0,"Tottenham Hotspur","Modric",37055,3,2315,1596,268,2252,2
"21/03/2012",0,90,61,15,99,0,"Tottenham Hotspur","Modric",37055,3,2405,1657,283,2351,2
"24/03/2012",0,90,53,7,75,0,"Tottenham Hotspur","Modric",37055,3,2495,1710,290,2426,2
"01/04/2012",0,90,58,6,79,0,"Tottenham Hotspur","Modric",37055,3,2585,1768,296,2505,2
"07/04/2012",0,90,70,15,104,0,"Tottenham Hotspur","Modric",37055,3,2675,1838,311,2609,2
"09/04/2012",0,90,57,16,84,0,"Tottenham Hotspur","Modric",37055,3,2765,1895,327,2693,2
"21/04/2012",0,90,73,18,104,0,"Tottenham Hotspur","Modric",37055,3,2855,1968,345,2797,2
"29/04/2012",0,90,103,11,128,0,"Tottenham Hotspur","Modric",37055,3,2945,2071,356,2925,2
"02/05/2012",1,90,71,14,98,0,"Tottenham Hotspur","Modric",37055,4,3035,2142,370,3023,2
"06/05/2012",0,90,68,13,98,0,"Tottenham Hotspur","Modric",37055,4,3125,2210,383,3121,2
"13/05/2012",0,90,51,12,79,0,"Tottenham Hotspur","Modric",37055,4,3215,2261,395,3200,2
"11/02/2012",0,15,16,1,18,0,"Tottenham Hotspur","Nelsen",19718,0,15,16,1,18,0
"21/03/2012",0,6,6,1,9,0,"Tottenham Hotspur","Nelsen",19718,0,21,22,2,27,0
"09/04/2012",0,46,14,6,36,0,"Tottenham Hotspur","Nelsen",19718,0,67,36,8,63,0
"02/05/2012",0,3,3,0,3,0,"Tottenham Hotspur","Nelsen",19718,0,70,39,8,66,0
"13/05/2012",0,40,26,1,30,0,"Tottenham Hotspur","Nelsen",19718,0,110,65,9,96,0
"10/09/2011",0,84,48,5,65,1,"Tottenham Hotspur","Parker",1411,0,84,48,5,65,1
"18/09/2011",0,90,81,4,102,0,"Tottenham Hotspur","Parker",1411,0,174,129,9,167,1
"24/09/2011",0,90,77,8,107,0,"Tottenham Hotspur","Parker",1411,0,264,206,17,274,1
"02/10/2011",0,89,35,5,59,1,"Tottenham Hotspur","Parker",1411,0,353,241,22,333,2
"16/10/2011",0,90,55,10,75,1,"Tottenham Hotspur","Parker",1411,0,443,296,32,408,3
"23/10/2011",0,90,44,10,70,0,"Tottenham Hotspur","Parker",1411,0,533,340,42,478,3
"30/10/2011",0,87,60,7,91,0,"Tottenham Hotspur","Parker",1411,0,620,400,49,569,3
"06/11/2011",0,90,42,3,67,0,"Tottenham Hotspur","Parker",1411,0,710,442,52,636,3
"21/11/2011",0,90,81,6,102,0,"Tottenham Hotspur","Parker",1411,0,800,523,58,738,3
"26/11/2011",0,90,51,9,77,0,"Tottenham Hotspur","Parker",1411,0,890,574,67,815,3
"03/12/2011",0,85,49,6,73,0,"Tottenham Hotspur","Parker",1411,0,975,623,73,888,3
"11/12/2011",0,90,46,5,67,1,"Tottenham Hotspur","Parker",1411,0,1065,669,78,955,4
"18/12/2011",0,90,60,11,81,0,"Tottenham Hotspur","Parker",1411,0,1155,729,89,1036,4
"22/12/2011",0,90,46,6,59,0,"Tottenham Hotspur","Parker",1411,0,1245,775,95,1095,4
"27/12/2011",0,89,65,3,80,0,"Tottenham Hotspur","Parker",1411,0,1334,840,98,1175,4
"31/12/2011",0,72,48,9,64,0,"Tottenham Hotspur","Parker",1411,0,1406,888,107,1239,4
"14/01/2012",0,90,46,7,72,0,"Tottenham Hotspur","Parker",1411,0,1496,934,114,1311,4
"22/01/2012",0,90,38,11,64,1,"Tottenham Hotspur","Parker",1411,0,1586,972,125,1375,5
"31/01/2012",0,90,71,3,89,0,"Tottenham Hotspur","Parker",1411,0,1676,1043,128,1464,5
"06/02/2012",0,90,49,6,74,1,"Tottenham Hotspur","Parker",1411,0,1766,1092,134,1538,6
"11/02/2012",0,90,54,7,80,1,"Tottenham Hotspur","Parker",1411,0,1856,1146,141,1618,7
"26/02/2012",0,87,33,4,60,0,"Tottenham Hotspur","Parker",1411,0,1943,1179,145,1678,7
"10/03/2012",0,86,59,7,85,0,"Tottenham Hotspur","Parker",1411,0,2029,1238,152,1763,7
"21/03/2012",0,90,60,8,75,0,"Tottenham Hotspur","Parker",1411,0,2119,1298,160,1838,7
"24/03/2012",0,90,38,3,56,0,"Tottenham Hotspur","Parker",1411,0,2209,1336,163,1894,7
"01/04/2012",0,90,49,5,76,0,"Tottenham Hotspur","Parker",1411,0,2299,1385,168,1970,7
"07/04/2012",0,90,101,7,122,0,"Tottenham Hotspur","Parker",1411,0,2389,1486,175,2092,7
"21/04/2012",0,84,59,13,83,0,"Tottenham Hotspur","Parker",1411,0,2473,1545,188,2175,7
"06/05/2012",0,1,2,1,7,0,"Tottenham Hotspur","Parker",1411,0,2474,1547,189,2182,7
"22/08/2011",0,16,7,0,8,0,"Tottenham Hotspur","Pavlyuchenko",20298,0,16,7,0,8,0
"16/10/2011",0,1,0,0,0,0,"Tottenham Hotspur","Pavlyuchenko",20298,0,17,7,0,8,0
"18/12/2011",1,63,10,5,26,0,"Tottenham Hotspur","Pavlyuchenko",20298,1,80,17,5,34,0
"22/12/2011",0,45,9,3,15,0,"Tottenham Hotspur","Pavlyuchenko",20298,1,125,26,8,49,0
"11/01/2012",0,3,0,0,1,0,"Tottenham Hotspur","Pavlyuchenko",20298,1,128,26,8,50,0
"11/01/2012",0,12,13,2,15,0,"Tottenham Hotspur","Pienaar",7525,0,12,13,2,15,0
"22/01/2012",0,2,0,1,7,0,"Tottenham Hotspur","Pienaar",7525,0,14,13,3,22,0
"23/10/2011",0,20,4,2,10,1,"Tottenham Hotspur","Rose",38290,0,20,4,2,10,1
"18/12/2011",0,1,1,1,2,0,"Tottenham Hotspur","Rose",38290,0,21,5,3,12,1
"27/12/2011",0,18,12,5,21,0,"Tottenham Hotspur","Rose",38290,0,39,17,8,33,1
"14/01/2012",0,9,3,2,7,0,"Tottenham Hotspur","Rose",38290,0,48,20,10,40,1
"06/02/2012",0,2,0,0,1,0,"Tottenham Hotspur","Rose",38290,0,50,20,10,41,1
"04/03/2012",0,5,0,0,3,0,"Tottenham Hotspur","Rose",38290,0,55,20,10,44,1
"01/04/2012",0,2,3,0,3,0,"Tottenham Hotspur","Rose",38290,0,57,23,10,47,1
"21/04/2012",0,24,4,5,21,0,"Tottenham Hotspur","Rose",38290,0,81,27,15,68,1
"29/04/2012",0,90,71,12,108,0,"Tottenham Hotspur","Rose",38290,0,171,98,27,176,1
"02/05/2012",0,90,26,4,54,0,"Tottenham Hotspur","Rose",38290,0,261,124,31,230,1
"06/05/2012",0,50,14,4,28,0,"Tottenham Hotspur","Rose",38290,0,311,138,35,258,1
"06/02/2012",0,18,1,6,9,0,"Tottenham Hotspur","Saha",4396,0,18,1,6,9,0
"11/02/2012",2,68,26,1,39,0,"Tottenham Hotspur","Saha",4396,2,86,27,7,48,0
"26/02/2012",1,45,6,2,14,0,"Tottenham Hotspur","Saha",4396,3,131,33,9,62,0
"04/03/2012",0,80,21,4,43,0,"Tottenham Hotspur","Saha",4396,3,211,54,13,105,0
"10/03/2012",0,35,10,1,19,0,"Tottenham Hotspur","Saha",4396,3,246,64,14,124,0
