date;year;month;week;day;institution;entrees;sorties;visiteurs;sumentrees;sumsorties;sumvisiteurs;Totalentrees
2018-09-14;2018;9;37;14;BU Sciences Doua;2111;2111;184.1;17858;17858;1552.25;543047
2018-09-15;2018;9;37;15;BU Sciences Doua;0;0;0.0;17858;17858;1552.25;543047
2018-09-16;2018;9;37;16;BU Sciences Doua;0;0;0.0;17858;17858;1552.25;543047
2018-09-17;2018;9;38;17;BU Sciences Doua;3628;3628;258.1667;21486;21486;1810.4167;543047
2018-09-18;2018;9;38;18;BU Sciences Doua;3669;3669;294.9333;25155;25155;2105.35;543047
2018-09-19;2018;9;38;19;BU Sciences Doua;3239;3239;252.7;28394;28394;2358.0499999999997;543047
2018-09-20;2018;9;38;20;BU Sciences Doua;3077;3077;263.8333;31471;31471;2621.8832999999995;543047
2018-09-21;2018;9;38;21;BU Sciences Doua;2706;2706;219.5667;34177;34177;2841.4499999999994;543047
2018-09-22;2018;9;38;22;BU Sciences Doua;1611;1611;254.4091;35788;35788;3095.859099999999;543047
2018-09-23;2018;9;38;23;BU Sciences Doua;1845;1845;275.4091;37633;37633;3371.268199999999;543047
2018-09-24;2018;9;39;24;BU Sciences Doua;4281;4281;352.2667;41914;41914;3723.534899999999;543047
2018-09-25;2018;9;39;25;BU Sciences Doua;4344;4344;359.9667;46258;46258;4083.501599999999;543047
2018-09-26;2018;9;39;26;BU Sciences Doua;3940;3940;340.7333;50198;50198;4424.2348999999995;543047
2018-09-27;2018;9;39;27;BU Sciences Doua;3952;3952;341.7667;54150;54150;4766.0016;543047
2018-09-28;2018;9;39;28;BU Sciences Doua;3082;3082;243.9333;57232;57232;5009.934899999999;543047
2018-09-29;2018;9;39;29;BU Sciences Doua;1712;1712;255.7727;58944;58944;5265.7076;543047
2018-09-30;2018;9;39;30;BU Sciences Doua;2235;2235;315.9091;61179;61179;5581.6167;543047
2018-10-01;2018;10;40;1;BU Sciences Doua;2359;2359;286.2778;63538;63538;5867.894499999999;543047
2018-10-02;2018;10;40;2;BU Sciences Doua;4797;4797;436.1333;68335;68335;6304.0278;543047
2018-10-03;2018;10;40;3;BU Sciences Doua;4448;4448;411.3333;72783;72783;6715.3611;543047
2018-10-04;2018;10;40;4;BU Sciences Doua;3690;3690;359.8333;76473;76473;7075.1944;543047
2018-10-05;2018;10;40;5;BU Sciences Doua;3339;3339;271.6667;79812;79812;7346.8611;543047
2018-10-06;2018;10;40;6;BU Sciences Doua;2243;2243;326.9545;82055;82055;7673.8156;543047
2018-10-07;2018;10;40;7;BU Sciences Doua;2409;2409;373.3636;84464;84464;8047.1792;543047
2018-10-08;2018;10;41;8;BU Sciences Doua;4775;4775;413.0333;89239;89239;8460.2125;543047
2018-10-09;2018;10;41;9;BU Sciences Doua;5186;5186;420.3667;94425;94425;8880.5792;543047
2018-10-10;2018;10;41;10;BU Sciences Doua;4595;4595;362.7333;99020;99020;9243.3125;543047
2018-10-11;2018;10;41;11;BU Sciences Doua;4568;4568;392.5667;103588;103588;9635.8792;543047
2018-10-12;2018;10;41;12;BU Sciences Doua;3233;3233;280.8333;106821;106821;9916.7125;543047
2018-10-13;2018;10;41;13;BU Sciences Doua;2202;2202;334.2727;109023;109023;10250.9852;543047
2018-10-14;2018;10;41;14;BU Sciences Doua;2900;2900;428.9545;111923;111923;10679.939699999999;543047
2018-10-15;2018;10;42;15;BU Sciences Doua;4959;4959;421.8;116882;116882;11101.739699999998;543047
2018-10-16;2018;10;42;16;BU Sciences Doua;5246;5246;476.9;122128;122128;11578.639699999998;543047
2018-10-17;2018;10;42;17;BU Sciences Doua;4705;4705;426.9667;126833;126833;12005.606399999999;543047
2018-10-18;2018;10;42;18;BU Sciences Doua;4491;4491;417.6667;131324;131324;12423.273099999999;543047
2018-10-19;2018;10;42;19;BU Sciences Doua;3676;3676;311.6333;135000;135000;12734.906399999998;543047
2018-10-20;2018;10;42;20;BU Sciences Doua;2635;2635;407.8182;137635;137635;13142.724599999998;543047
2018-10-21;2018;10;42;21;BU Sciences Doua;2972;2972;448.8182;140607;140607;13591.542799999997;543047
2018-10-22;2018;10;43;22;BU Sciences Doua;5113;5113;485.4667;145720;145720;14077.009499999998;543047
2018-10-23;2018;10;43;23;BU Sciences Doua;5142;5142;483.3667;150862;150862;14560.376199999999;543047
2018-10-24;2018;10;43;24;BU Sciences Doua;4533;4533;423.2;155395;155395;14983.5762;543047
2018-10-25;2018;10;43;25;BU Sciences Doua;4292;4292;416.3;159687;159687;15399.876199999999;543047
2018-10-26;2018;10;43;26;BU Sciences Doua;3047;3047;252.4667;162734;162734;15652.3429;543047
2018-10-27;2018;10;43;27;BU Sciences Doua;1551;1551;244.2273;164285;164285;15896.5702;543047
2018-10-28;2018;10;43;28;BU Sciences Doua;1762;1762;258.2727;166047;166047;16154.8429;543047
2018-10-29;2018;10;44;29;BU Sciences Doua;2502;2502;284.2333;168549;168549;16439.0762;543047
2018-10-30;2018;10;44;30;BU Sciences Doua;2826;2826;313.3333;171375;171375;16752.409499999998;543047
2018-10-31;2018;10;44;31;BU Sciences Doua;2739;2739;308.3333;174114;174114;17060.742799999996;543047
2018-11-01;2018;11;44;1;BU Sciences Doua;0;0;0.0;174114;174114;17060.742799999996;543047
2018-11-02;2018;11;44;2;BU Sciences Doua;3189;3189;382.9;177303;177303;17443.642799999998;543047
2018-11-03;2018;11;44;3;BU Sciences Doua;2648;2648;413.7727;179951;179951;17857.4155;543047
2018-11-04;2018;11;44;4;BU Sciences Doua;3020;3020;426.1818;182971;182971;18283.597299999998;543047
2018-11-05;2018;11;45;5;BU Sciences Doua;5372;5372;514.4;188343;188343;18797.9973;543047
2018-11-06;2018;11;45;6;BU Sciences Doua;5620;5620;535.8;193963;193963;19333.7973;543047
2018-11-07;2018;11;45;7;BU Sciences Doua;5486;5486;503.0;199449;199449;19836.7973;543047
2018-11-08;2018;11;45;8;BU Sciences Doua;4675;4675;447.2;204124;204124;20283.9973;543047
2018-11-09;2018;11;45;9;BU Sciences Doua;3543;3543;333.6;207667;207667;20617.597299999998;543047
2018-11-10;2018;11;45;10;BU Sciences Doua;3141;3141;492.8636;210808;210808;21110.4609;543047
2018-11-11;2018;11;45;11;BU Sciences Doua;0;0;0.0;210808;210808;21110.4609;543047
2018-11-12;2018;11;46;12;BU Sciences Doua;5447;5447;463.9333;216255;216255;21574.3942;543047
2018-11-13;2018;11;46;13;BU Sciences Doua;5739;5739;528.4333;221994;221994;22102.8275;543047
2018-11-14;2018;11;46;14;BU Sciences Doua;5520;5520;506.5;227514;227514;22609.3275;543047
2018-11-15;2018;11;46;15;BU Sciences Doua;5130;5130;434.1667;232644;232644;23043.4942;543047
2018-11-16;2018;11;46;16;BU Sciences Doua;3814;3814;358.6667;236458;236458;23402.160900000003;543047
2018-11-17;2018;11;46;17;BU Sciences Doua;3041;3041;502.5;239499;239499;23904.660900000003;543047
2018-11-18;2018;11;46;18;BU Sciences Doua;3569;3569;556.7273;243068;243068;24461.3882;543047
2018-11-19;2018;11;47;19;BU Sciences Doua;5559;5559;501.3333;248627;248627;24962.7215;543047
2018-11-20;2018;11;47;20;BU Sciences Doua;5671;5671;553.8;254298;254298;25516.5215;543047
2018-11-21;2018;11;47;21;BU Sciences Doua;5213;5213;510.6;259511;259511;26027.121499999997;543047
2018-11-22;2018;11;47;22;BU Sciences Doua;4884;4884;484.4667;264395;264395;26511.5882;543047
2018-11-23;2018;11;47;23;BU Sciences Doua;959;959;45.9286;265354;265354;26557.516799999998;543047
2018-11-24;2018;11;47;24;BU Sciences Doua;2844;2844;464.6818;268198;268198;27022.198599999996;543047
2018-11-25;2018;11;47;25;BU Sciences Doua;3318;3318;508.5;271516;271516;27530.698599999996;543047
2018-11-26;2018;11;48;26;BU Sciences Doua;5355;5355;543.5;276871;276871;28074.198599999996;543047
2018-11-27;2018;11;48;27;BU Sciences Doua;5631;5631;569.7;282502;282502;28643.898599999997;543047
2018-11-28;2018;11;48;28;BU Sciences Doua;5033;5033;477.1333;287535;287535;29121.031899999998;543047
2018-11-29;2018;11;48;29;BU Sciences Doua;5115;5115;499.8;292650;292650;29620.831899999997;543047
2018-11-30;2018;11;48;30;BU Sciences Doua;3977;3977;387.6667;296627;296627;30008.4986;543047
2018-12-01;2018;12;48;1;BU Sciences Doua;3260;3260;485.1364;299887;299887;30493.635;543047
2018-12-02;2018;12;48;2;BU Sciences Doua;3814;3814;582.8182;303701;303701;31076.4532;543047
2018-12-03;2018;12;49;3;BU Sciences Doua;5527;5527;544.5333;309228;309228;31620.9865;543047
2018-12-04;2018;12;49;4;BU Sciences Doua;5754;5754;543.6333;314982;314982;32164.6198;543047
2018-12-05;2018;12;49;5;BU Sciences Doua;5321;5321;536.3;320303;320303;32700.9198;543047
2018-12-06;2018;12;49;6;BU Sciences Doua;5377;5377;502.9;325680;325680;33203.8198;543047
2018-12-07;2018;12;49;7;BU Sciences Doua;4252;4252;435.2333;329932;329932;33639.0531;543047
2018-12-08;2018;12;49;8;BU Sciences Doua;3783;3783;517.2273;333715;333715;34156.280399999996;543047
2018-12-09;2018;12;49;9;BU Sciences Doua;4529;4529;645.1364;338244;338244;34801.4168;543047
2018-12-10;2018;12;50;10;BU Sciences Doua;5900;5900;595.0;344144;344144;35396.4168;543047
2018-12-11;2018;12;50;11;BU Sciences Doua;6377;6377;627.8333;350521;350521;36024.2501;543047
2018-12-12;2018;12;50;12;BU Sciences Doua;5471;5471;557.9667;355992;355992;36582.216799999995;543047
2018-12-13;2018;12;50;13;BU Sciences Doua;5428;5428;538.4;361420;361420;37120.616799999996;543047
2018-12-14;2018;12;50;14;BU Sciences Doua;3891;3891;472.8;365311;365311;37593.4168;543047
2018-12-15;2018;12;50;15;BU Sciences Doua;3492;3492;575.2727;368803;368803;38168.6895;543047
2018-12-16;2018;12;50;16;BU Sciences Doua;4094;4094;617.6818;372897;372897;38786.3713;543047
2018-12-17;2018;12;51;17;BU Sciences Doua;5037;5037;518.0333;377934;377934;39304.4046;543047
2018-12-18;2018;12;51;18;BU Sciences Doua;5170;5170;520.7667;383104;383104;39825.1713;543047
2018-12-19;2018;12;51;19;BU Sciences Doua;4559;4559;493.6333;387663;387663;40318.8046;543047
2018-12-20;2018;12;51;20;BU Sciences Doua;4136;4136;432.2;391799;391799;40751.0046;543047
2018-12-21;2018;12;51;21;BU Sciences Doua;2267;2267;250.1818;394066;394066;41001.1864;543047
2018-12-22;2018;12;51;22;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-23;2018;12;51;23;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-24;2018;12;52;24;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-25;2018;12;52;25;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-26;2018;12;52;26;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-27;2018;12;52;27;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-28;2018;12;52;28;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-29;2018;12;52;29;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-30;2018;12;52;30;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2018-12-31;2018;12;1;31;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2019-01-01;2019;1;1;1;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2019-01-02;2019;1;1;2;BU Sciences Doua;0;0;0.0;394066;394066;41001.1864;543047
2019-01-03;2019;1;1;3;BU Sciences Doua;3699;3699;432.9333;397765;397765;41434.119699999996;543047
2019-01-04;2019;1;1;4;BU Sciences Doua;3599;3599;418.3667;401364;401364;41852.486399999994;543047
2019-01-05;2019;1;1;5;BU Sciences Doua;3317;3317;517.7273;404681;404681;42370.21369999999;543047
2019-01-06;2019;1;1;6;BU Sciences Doua;3722;3722;552.1364;408403;408403;42922.350099999996;543047
2019-01-07;2019;1;2;7;BU Sciences Doua;5033;5033;508.0667;413436;413436;43430.4168;543047
2019-01-08;2019;1;2;8;BU Sciences Doua;4715;4715;524.0;418151;418151;43954.4168;543047
2019-01-09;2019;1;2;9;BU Sciences Doua;4163;4163;464.8333;422314;422314;44419.2501;543047
2019-01-10;2019;1;2;10;BU Sciences Doua;3832;3832;448.0667;426146;426146;44867.3168;543047
2019-01-11;2019;1;2;11;BU Sciences Doua;3012;3012;293.2333;429158;429158;45160.5501;543047
2019-01-12;2019;1;2;12;BU Sciences Doua;2823;2823;476.8636;431981;431981;45637.4137;543047
2019-01-13;2019;1;2;13;BU Sciences Doua;3439;3439;563.3636;435420;435420;46200.777299999994;543047
2019-01-14;2019;1;3;14;BU Sciences Doua;3135;3135;342.4667;438555;438555;46543.24399999999;543047
2019-01-15;2019;1;3;15;BU Sciences Doua;2632;2632;275.2333;441187;441187;46818.47729999999;543047
2019-01-16;2019;1;3;16;BU Sciences Doua;2462;2462;266.7;443649;443649;47085.17729999999;543047
2019-01-17;2019;1;3;17;BU Sciences Doua;2301;2301;271.1;445950;445950;47356.27729999999;543047
2019-01-18;2019;1;3;18;BU Sciences Doua;1750;1750;158.8333;447700;447700;47515.110599999985;543047
2019-01-19;2019;1;3;19;BU Sciences Doua;2418;2418;409.3636;450118;450118;47924.47419999998;543047
2019-01-20;2019;1;3;20;BU Sciences Doua;3205;3205;535.3182;453323;453323;48459.792399999984;543047
2019-01-21;2019;1;4;21;BU Sciences Doua;3764;3764;382.9;457087;457087;48842.692399999985;543047
2019-01-22;2019;1;4;22;BU Sciences Doua;4199;4199;395.0667;461286;461286;49237.75909999999;543047
2019-01-23;2019;1;4;23;BU Sciences Doua;4280;4280;447.5333;465566;465566;49685.29239999999;543047
2019-01-24;2019;1;4;24;BU Sciences Doua;4259;4259;457.6333;469825;469825;50142.92569999999;543047
2019-01-25;2019;1;4;25;BU Sciences Doua;3119;3119;295.6667;472944;472944;50438.592399999994;543047
2019-01-26;2019;1;4;26;BU Sciences Doua;2951;2951;477.0455;475895;475895;50915.637899999994;543047
2019-01-27;2019;1;4;27;BU Sciences Doua;3812;3812;510.1364;479707;479707;51425.7743;543047
2019-01-28;2019;1;5;28;BU Sciences Doua;4181;4181;378.1667;483888;483888;51803.941;543047
2019-01-29;2019;1;5;29;BU Sciences Doua;4382;4382;412.7;488270;488270;52216.640999999996;543047
2019-01-30;2019;1;5;30;BU Sciences Doua;3526;3526;280.4333;491796;491796;52497.07429999999;543047
2019-01-31;2019;1;5;31;BU Sciences Doua;3679;3679;354.6;495475;495475;52851.67429999999;543047
2019-02-01;2019;2;5;1;BU Sciences Doua;2580;2580;219.9333;498055;498055;53071.60759999999;543047
2019-02-02;2019;2;5;2;BU Sciences Doua;1828;1828;289.4091;499883;499883;53361.016699999986;543047
2019-02-03;2019;2;5;3;BU Sciences Doua;2203;2203;364.4091;502086;502086;53725.42579999998;543047
2019-02-04;2019;2;6;4;BU Sciences Doua;3339;3339;313.2;505425;505425;54038.62579999998;543047
2019-02-05;2019;2;6;5;BU Sciences Doua;3743;3743;339.5333;509168;509168;54378.15909999998;543047
2019-02-06;2019;2;6;6;BU Sciences Doua;3589;3589;328.2333;512757;512757;54706.39239999998;543047
2019-02-07;2019;2;6;7;BU Sciences Doua;3183;3183;307.3;515940;515940;55013.692399999985;543047
2019-02-08;2019;2;6;8;BU Sciences Doua;3063;3063;275.4667;519003;519003;55289.15909999998;543047
2019-02-09;2019;2;6;9;BU Sciences Doua;2144;2144;335.1364;521147;521147;55624.295499999986;543047
2019-02-10;2019;2;6;10;BU Sciences Doua;2531;2531;413.9091;523678;523678;56038.20459999998;543047
2019-02-11;2019;2;7;11;BU Sciences Doua;4452;4452;386.8;528130;528130;56425.004599999986;543047
2019-02-12;2019;2;7;12;BU Sciences Doua;3727;3727;296.4;531857;531857;56721.40459999999;543047
2019-02-13;2019;2;7;13;BU Sciences Doua;3581;3581;317.2667;535438;535438;57038.67129999999;543047
2019-02-14;2019;2;7;14;BU Sciences Doua;2983;2983;251.5;538421;538421;57290.17129999999;543047
2019-02-15;2019;2;7;15;BU Sciences Doua;2347;2347;181.6333;540768;540768;57471.80459999999;543047
2019-02-16;2019;2;7;16;BU Sciences Doua;1077;1077;166.4545;541845;541845;57638.25909999999;543047
2019-02-17;2019;2;7;17;BU Sciences Doua;1202;1202;185.4091;543047;543047;57823.668199999986;543047
2018-09-01;2018;9;35;1;Bib Marie Curie;0;0;0.0;0;0;0.0;161747
2018-09-02;2018;9;35;2;Bib Marie Curie;0;0;0.0;0;0;0.0;161747
2018-09-03;2018;9;36;3;Bib Marie Curie;280;279;12.3889;280;279;12.3889;161747
2018-09-04;2018;9;36;4;Bib Marie Curie;708;697;37.6667;988;976;50.0556;161747
2018-09-05;2018;9;36;5;Bib Marie Curie;349;359;12.8889;1337;1335;62.9445;161747
2018-09-06;2018;9;36;6;Bib Marie Curie;254;257;7.5;1591;1592;70.4445;161747
2018-09-07;2018;9;36;7;Bib Marie Curie;283;279;22375.0;1874;1871;22445.4445;161747
2018-09-08;2018;9;36;8;Bib Marie Curie;0;0;0.0;1874;1871;22445.4445;161747
2018-09-09;2018;9;36;9;Bib Marie Curie;0;0;0.0;1874;1871;22445.4445;161747
2018-09-10;2018;9;37;10;Bib Marie Curie;0;0;0.0;1874;1871;22445.4445;161747
2018-09-11;2018;9;37;11;Bib Marie Curie;557;515;35.7727;2431;2386;22481.217200000003;161747
2018-09-12;2018;9;37;12;Bib Marie Curie;512;455;44.9091;2943;2841;22526.126300000004;161747
2018-09-13;2018;9;37;13;Bib Marie Curie;504;458;47.3182;3447;3299;22573.444500000005;161747
2018-09-14;2018;9;37;14;Bib Marie Curie;543;545;19.5455;3990;3844;22592.990000000005;161747
2018-09-15;2018;9;37;15;Bib Marie Curie;76;46;13.75;4066;3890;22606.740000000005;161747
2018-09-16;2018;9;37;16;Bib Marie Curie;0;0;0.0;4066;3890;22606.740000000005;161747
2018-09-17;2018;9;38;17;Bib Marie Curie;947;911;48.6429;5013;4801;22655.382900000004;161747
2018-09-18;2018;9;38;18;Bib Marie Curie;1287;1281;54.7143;6300;6082;22710.097200000004;161747
2018-09-19;2018;9;38;19;Bib Marie Curie;1565;1540;23.1429;7865;7622;22733.240100000003;161747
2018-09-20;2018;9;38;20;Bib Marie Curie;1291;1235;81.7143;9156;8857;22814.954400000002;161747
2018-09-21;2018;9;38;21;Bib Marie Curie;1149;1119;68.7143;10305;9976;22883.668700000002;161747
2018-09-22;2018;9;38;22;Bib Marie Curie;302;321;22.3333;10607;10297;22906.002;161747
2018-09-23;2018;9;38;23;Bib Marie Curie;0;0;0.0;10607;10297;22906.002;161747
2018-09-24;2018;9;39;24;Bib Marie Curie;1441;1349;90.75;12048;11646;22996.752;161747
2018-09-25;2018;9;39;25;Bib Marie Curie;114;119;-2.3571;12162;11765;22994.3949;161747
2018-09-26;2018;9;39;26;Bib Marie Curie;55;54;1.8571;12217;11819;22996.252;161747
2018-09-27;2018;9;39;27;Bib Marie Curie;101;132;-28.25;12318;11951;22968.002;161747
2018-09-28;2018;9;39;28;Bib Marie Curie;256;235;9.5357;12574;12186;22977.5377;161747
2018-09-29;2018;9;39;29;Bib Marie Curie;7;3;0.8333;12581;12189;22978.371;161747
2018-09-30;2018;9;39;30;Bib Marie Curie;0;0;0.0;12581;12189;22978.371;161747
2018-10-01;2018;10;40;1;Bib Marie Curie;94;101;-6.1786;12675;12290;22972.1924;161747
2018-10-02;2018;10;40;2;Bib Marie Curie;1860;1800;106.7857;14535;14090;23078.9781;161747
2018-10-03;2018;10;40;3;Bib Marie Curie;1582;1563;103.8929;16117;15653;23182.871;161747
2018-10-04;2018;10;40;4;Bib Marie Curie;1485;1409;92.3571;17602;17062;23275.2281;161747
2018-10-05;2018;10;40;5;Bib Marie Curie;1225;1195;76.6071;18827;18257;23351.8352;161747
2018-10-06;2018;10;40;6;Bib Marie Curie;619;642;62.5556;19446;18899;23414.3908;161747
2018-10-07;2018;10;40;7;Bib Marie Curie;0;0;0.0;19446;18899;23414.3908;161747
2018-10-08;2018;10;41;8;Bib Marie Curie;1661;1625;97.1786;21107;20524;23511.5694;161747
2018-10-09;2018;10;41;9;Bib Marie Curie;1965;1981;121.2143;23072;22505;23632.7837;161747
2018-10-10;2018;10;41;10;Bib Marie Curie;1761;1774;77.5714;24833;24279;23710.3551;161747
2018-10-11;2018;10;41;11;Bib Marie Curie;2059;2046;118.6429;26892;26325;23828.998;161747
2018-10-12;2018;10;41;12;Bib Marie Curie;1368;1347;76.25;28260;27672;23905.248;161747
2018-10-13;2018;10;41;13;Bib Marie Curie;849;813;92.9444;29109;28485;23998.1924;161747
2018-10-14;2018;10;41;14;Bib Marie Curie;0;0;0.0;29109;28485;23998.1924;161747
2018-10-15;2018;10;42;15;Bib Marie Curie;1791;1801;88.6071;30900;30286;24086.7995;161747
2018-10-16;2018;10;42;16;Bib Marie Curie;2059;1972;127.0;32959;32258;24213.7995;161747
2018-10-17;2018;10;42;17;Bib Marie Curie;0;0;0.0;32959;32258;24213.7995;161747
2018-10-18;2018;10;42;18;Bib Marie Curie;1878;1910;99.8214;34837;34168;24313.6209;161747
2018-10-19;2018;10;42;19;Bib Marie Curie;1243;1224;63.6071;36080;35392;24377.228000000003;161747
2018-10-20;2018;10;42;20;Bib Marie Curie;685;664;92.4444;36765;36056;24469.672400000003;161747
2018-10-21;2018;10;42;21;Bib Marie Curie;0;0;0.0;36765;36056;24469.672400000003;161747
2018-10-22;2018;10;43;22;Bib Marie Curie;1668;1549;118.7143;38433;37605;24588.386700000003;161747
2018-10-23;2018;10;43;23;Bib Marie Curie;1932;1806;139.5357;40365;39411;24727.922400000003;161747
2018-10-24;2018;10;43;24;Bib Marie Curie;1770;1757;105.8214;42135;41168;24833.743800000004;161747
2018-10-25;2018;10;43;25;Bib Marie Curie;1599;1627;83.75;43734;42795;24917.493800000004;161747
2018-10-26;2018;10;43;26;Bib Marie Curie;1198;1182;84.1071;44932;43977;25001.600900000005;161747
2018-10-27;2018;10;43;27;Bib Marie Curie;54;55;10625.0;44986;44032;35626.600900000005;161747
2018-10-28;2018;10;43;28;Bib Marie Curie;0;0;0.0;44986;44032;35626.600900000005;161747
2018-10-29;2018;10;44;29;Bib Marie Curie;294;295;18.0455;45280;44327;35644.646400000005;161747
2018-10-30;2018;10;44;30;Bib Marie Curie;443;401;48.6818;45723;44728;35693.3282;161747
2018-10-31;2018;10;44;31;Bib Marie Curie;300;293;34.8182;46023;45021;35728.146400000005;161747
2018-11-01;2018;11;44;1;Bib Marie Curie;0;0;0.0;46023;45021;35728.146400000005;161747
2018-11-02;2018;11;44;2;Bib Marie Curie;486;457;44.3182;46509;45478;35772.46460000001;161747
2018-11-03;2018;11;44;3;Bib Marie Curie;0;0;0.0;46509;45478;35772.46460000001;161747
2018-11-04;2018;11;44;4;Bib Marie Curie;0;0;0.0;46509;45478;35772.46460000001;161747
2018-11-05;2018;11;45;5;Bib Marie Curie;0;0;0.0;46509;45478;35772.46460000001;161747
2018-11-06;2018;11;45;6;Bib Marie Curie;0;0;0.0;46509;45478;35772.46460000001;161747
2018-11-07;2018;11;45;7;Bib Marie Curie;1754;1651;127.2857;48263;47129;35899.75030000001;161747
2018-11-08;2018;11;45;8;Bib Marie Curie;1612;1607;106.1429;49875;48736;36005.893200000006;161747
2018-11-09;2018;11;45;9;Bib Marie Curie;1492;1493;84.8571;51367;50229;36090.75030000001;161747
2018-11-10;2018;11;45;10;Bib Marie Curie;713;730;93.7778;52080;50959;36184.52810000001;161747
2018-11-11;2018;11;45;11;Bib Marie Curie;0;0;0.0;52080;50959;36184.52810000001;161747
2018-11-12;2018;11;46;12;Bib Marie Curie;2014;2001;132.5;54094;52960;36317.02810000001;161747
2018-11-13;2018;11;46;13;Bib Marie Curie;1925;1912;131.1786;56019;54872;36448.20670000001;161747
2018-11-14;2018;11;46;14;Bib Marie Curie;1866;1865;114.4643;57885;56737;36562.67100000001;161747
2018-11-15;2018;11;46;15;Bib Marie Curie;1990;1972;124.8214;59875;58709;36687.49240000001;161747
2018-11-16;2018;11;46;16;Bib Marie Curie;1434;1419;91.8571;61309;60128;36779.34950000001;161747
2018-11-17;2018;11;46;17;Bib Marie Curie;583;604;73.4444;61892;60732;36852.79390000001;161747
2018-11-18;2018;11;46;18;Bib Marie Curie;0;0;0.0;61892;60732;36852.79390000001;161747
2018-11-19;2018;11;47;19;Bib Marie Curie;1487;1503;86.4643;63379;62235;36939.25820000001;161747
2018-11-20;2018;11;47;20;Bib Marie Curie;1890;1793;148.8214;65269;64028;37088.07960000001;161747
2018-11-21;2018;11;47;21;Bib Marie Curie;1739;1632;127.3571;67008;65660;37215.43670000001;161747
2018-11-22;2018;11;47;22;Bib Marie Curie;1902;1874;122.25;68910;67534;37337.68670000001;161747
2018-11-23;2018;11;47;23;Bib Marie Curie;1492;1505;55.4286;70402;69039;37393.11530000001;161747
2018-11-24;2018;11;47;24;Bib Marie Curie;630;599;94.9444;71032;69638;37488.05970000001;161747
2018-11-25;2018;11;47;25;Bib Marie Curie;0;0;0.0;71032;69638;37488.05970000001;161747
2018-11-26;2018;11;48;26;Bib Marie Curie;1558;1483;99.0714;72590;71121;37587.13110000001;161747
2018-11-27;2018;11;48;27;Bib Marie Curie;1779;1771;134.7857;74369;72892;37721.91680000001;161747
2018-11-28;2018;11;48;28;Bib Marie Curie;2049;1983;165.0;76418;74875;37886.91680000001;161747
2018-11-29;2018;11;48;29;Bib Marie Curie;1776;1834;93.1071;78194;76709;37980.023900000015;161747
2018-11-30;2018;11;48;30;Bib Marie Curie;1431;1445;72.9643;79625;78154;38052.988200000014;161747
2018-12-01;2018;12;48;1;Bib Marie Curie;1017;1102;94.1111;80642;79256;38147.099300000016;161747
2018-12-02;2018;12;48;2;Bib Marie Curie;0;0;0.0;80642;79256;38147.099300000016;161747
2018-12-03;2018;12;49;3;Bib Marie Curie;1620;1611;121.6071;82262;80867;38268.70640000002;161747
2018-12-04;2018;12;49;4;Bib Marie Curie;1797;1782;135.6786;84059;82649;38404.38500000002;161747
2018-12-05;2018;12;49;5;Bib Marie Curie;1762;1737;131.1429;85821;84386;38535.527900000016;161747
2018-12-06;2018;12;49;6;Bib Marie Curie;1651;1613;134.25;87472;85999;38669.777900000016;161747
2018-12-07;2018;12;49;7;Bib Marie Curie;1284;1238;106.25;88756;87237;38776.027900000016;161747
2018-12-08;2018;12;49;8;Bib Marie Curie;0;0;0.0;88756;87237;38776.027900000016;161747
2018-12-09;2018;12;49;9;Bib Marie Curie;0;0;0.0;88756;87237;38776.027900000016;161747
2018-12-10;2018;12;50;10;Bib Marie Curie;1819;1847;108.5;90575;89084;38884.527900000016;161747
2018-12-11;2018;12;50;11;Bib Marie Curie;1914;1892;142.6071;92489;90976;39027.13500000002;161747
2018-12-12;2018;12;50;12;Bib Marie Curie;1905;1850;154.2857;94394;92826;39181.42070000002;161747
2018-12-13;2018;12;50;13;Bib Marie Curie;1567;1543;141.0357;95961;94369;39322.45640000002;161747
2018-12-14;2018;12;50;14;Bib Marie Curie;1329;1346;75.3929;97290;95715;39397.849300000016;161747
2018-12-15;2018;12;50;15;Bib Marie Curie;779;756;114.8333;98069;96471;39512.682600000015;161747
2018-12-16;2018;12;50;16;Bib Marie Curie;0;0;0.0;98069;96471;39512.682600000015;161747
2018-12-17;2018;12;51;17;Bib Marie Curie;1565;1584;103.1429;99634;98055;39615.82550000001;161747
2018-12-18;2018;12;51;18;Bib Marie Curie;1949;1942;139.8571;101583;99997;39755.682600000015;161747
2018-12-19;2018;12;51;19;Bib Marie Curie;1562;1518;124.8214;103145;101515;39880.504000000015;161747
